,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
838,600426,华鲁恒升,0.25,9.09,,3.77,,31382.72,41.61,,04-28
839,002802,洪汇新材,0.12,-20.0,,2.38,,1321.54,8.32,,04-28
840,600403,*ST大有,0.06,-132.03,,2.26,,15135.97,-132.04,,04-28
841,000766,通化金马,0.06,17.3,,1.42,,5964.29,17.4,,04-28
842,603007,花王股份,0.22,340.0,,3.38,,2868.98,486.63,,04-28
843,002474,榕基软件,0.02,64.15,,0.77,,1085.65,64.26,,04-28
844,603990,麦迪科技,-0.04,33.33,,-0.8,,-316.5,77.0,,04-28
845,600428,中远海特,0.01,900.0,,0.12,,1105.72,1103.91,,04-28
846,600803,新奥股份,0.19,280.0,,3.95,,18270.72,301.52,,04-28
847,002169,智光电气,0.03,-17.34,,0.39,,1053.27,3.14,,04-28
848,600820,隧道股份,0.11,10.0,,1.97,,35363.24,10.42,,04-28
849,000030,富奥股份,0.17,41.67,,4.18,,22106.49,41.06,,04-28
850,600837,海通证券,0.19,26.67,,2.01,,224016.45,27.7,,04-28
851,002201,九鼎新材,0.01,0.0,,0.23,,199.62,8.29,,04-28
852,600107,美尔雅,,,,-0.91,,-492.29,10.01,,04-28
853,002217,合力泰,0.13,161.57,,2.28,,20700.41,192.61,,04-28
854,002539,云图控股,0.07,40.0,,2.34,,7187.32,40.45,,04-28
855,600518,康美药业,0.22,-3.56,,4.0,,106776.26,7.96,,04-28
856,000338,潍柴动力,0.3,172.73,,3.65,,117993.41,166.61,,04-28
857,600536,中国软件,-0.18,100.0,,-4.39,,-8872.19,102.04,,04-28
858,000936,华西股份,0.02,100.0,,0.38,,1881.1,156.45,,04-28
859,002271,东方雨虹,0.09,28.57,,1.57,,7875.86,40.81,,04-28
860,002592,八菱科技,0.14,27.27,,1.88,,3928.62,30.66,,04-28
861,600982,宁波热电,0.05,183.04,,1.48,,3615.69,183.39,,04-28
862,002608,江苏国信,0.11,-155.0,,2.39,,37383.81,-586.62,,04-28
863,000531,穗恒运A,0.13,-19.14,,2.19,,8679.23,-19.14,,04-28
864,601001,大同煤业,0.01,-96.15,,0.36,,1815.97,-95.86,,04-28
865,002303,美盈森,0.03,34.78,,1.3,,5261.82,45.24,,04-28
866,002624,完美世界,0.25,525.0,,4.4,,32545.48,1513.83,,04-28
867,600614,鹏起科技,0.05,64.29,,1.72,,8016.99,63.41,,04-28
868,001896,豫能控股,-0.11,-211.07,,-2.13,,-11888.0,-239.84,,04-28
869,601028,玉龙股份,0.0,-96.67,,0.05,,94.43,-96.54,,04-28
870,002319,乐通股份,-0.02,-130.77,,0.85,,-405.74,-131.3,,04-28
871,002640,跨境通,0.11,-21.43,,3.72,,15937.88,82.05,,04-28
872,601126,四方股份,-0.02,-293.44,,-0.5,,-1915.42,-292.51,,04-28
873,603630,拉芳家化,0.26,13.04,,3.97,,3406.33,14.36,,04-28
874,002672,东江环保,0.12,20.0,,3.09,,10397.56,22.86,,04-28
875,600688,上海石化,0.18,68.87,,7.61,,192885.2,68.42,,04-28
876,000663,永安林业,-0.05,-0.0,,-0.83,,-1750.43,2.9,,04-28
877,600705,中航资本,0.06,-50.0,,2.33,,53159.09,-3.16,,04-28
878,601608,中信重工,-0.0,-141.67,,-0.03,,-231.58,-144.77,,04-28
879,002094,青岛金王,0.07,40.64,,1.41,,2494.94,65.12,,04-28
880,601717,郑煤机,0.04,300.0,,0.71,,7419.34,279.95,,04-28
881,603828,柯利达,0.14,-6.67,,2.5,,2599.6,39.63,,04-28
882,600354,敦煌种业,0.52,-558.53,,-4.87,,27370.35,-558.53,,04-28
883,002739,万达电影,0.4,3.49,,4.43,,47391.25,2.26,,04-28
884,600738,兰州民百,0.05,-27.69,3.42,1.37,-0.29,1719.4,-28.0,,04-28
885,002110,三钢闽光,0.3,266.67,,5.43,,40763.99,843.88,,04-28
886,600372,中航电子,-0.01,-133.33,,-0.43,,-2607.82,-151.94,,04-28
887,002447,晨鑫科技,0.01,228.57,,0.41,,1093.03,228.14,,04-28
888,600390,五矿资本,0.16,69.49,,1.78,,43552.53,922.65,,04-28
889,002142,宁波银行,0.6,15.38,12.0,5.12,,235921.5,16.2,,04-28
890,600035,楚天高速,0.11,22.22,,3.56,,17318.35,26.89,,04-28
891,603968,醋化股份,0.23,155.56,,3.65,,4696.05,146.52,,04-28
892,600410,华胜天成,-0.01,-195.29,,-0.19,,-887.53,-263.03,,04-28
893,002158,汉钟精机,0.05,-43.21,,1.26,,2463.52,2.29,,04-28
894,603998,方盛制药,0.04,-63.64,,1.9,,1781.97,12.89,,04-28
895,002809,红墙股份,0.22,1.33,,1.97,,1762.87,35.11,,04-28
896,600487,亨通光电,0.22,141.84,,4.62,,27769.2,141.94,,04-28
897,000839,中信国安,0.01,-74.95,,0.83,,5455.73,-37.31,,04-28
898,603167,渤海轮渡,0.31,19.23,,4.88,,14973.26,18.82,,04-28
899,600523,贵航股份,0.11,83.33,,1.56,,3294.32,86.45,,04-28
900,600879,航天电子,0.07,115.15,,0.96,,9062.42,160.59,,04-28
901,603208,江山欧派,0.29,61.11,,3.22,,1938.59,76.39,,04-28
902,300012,华测检测,0.0,-121.9,,0.16,,382.34,-147.48,,04-28
903,000918,嘉凯城,-0.2,53.85,,-12.5,,-36211.48,50.38,,04-28
904,002260,德奥通航,-0.06,545.98,,-4.46,,-1490.29,549.57,,04-28
905,002581,未名医药,0.12,0.0,,3.08,,7724.95,-1.37,,04-28
906,000488,晨鸣纸业,0.29,61.11,,3.67,,70251.79,74.7,,04-28
907,002276,万马股份,-0.03,-203.45,,-1.03,,-3154.79,-215.93,,04-28
908,000537,广宇发展,-0.14,-216.67,,-3.11,,-7030.53,-212.5,,04-28
909,002308,威创股份,0.03,0.0,,1.14,,2686.44,22.02,,04-28
910,002629,仁智股份,-0.03,-45.45,,-2.15,,-1433.21,-36.71,,04-28
911,601098,中南传媒,0.2,11.11,,2.73,,35244.44,7.04,,04-28
912,002324,普利特,0.24,-29.41,,3.07,,6609.51,-27.09,,04-28
913,600246,万通地产,0.04,843.59,,1.14,,7558.04,1502.7,,04-28
914,000576,广东甘化,-0.03,-5.47,,-1.06,,-1375.86,-5.67,,04-28
915,600657,信达地产,-0.09,-10.0,,-1.49,,-13340.0,-10.32,,04-28
916,002356,赫美集团,0.05,-28.57,,0.99,,1552.02,-23.36,,04-28
917,600283,钱江水利,0.02,100.0,,0.31,,539.65,57.31,,04-28
918,603696,安记食品,0.08,0.0,,1.35,,993.54,9.12,,04-28
919,002693,双成药业,-0.02,-33.33,,-1.59,,-874.66,-22.47,,04-28
920,600320,振华重工,0.02,100.0,,0.43,,6636.79,23.69,,04-28
921,300162,雷曼股份,0.03,-13.79,,0.77,,867.31,-13.82,,04-28
922,601633,长城汽车,0.21,-18.42,,4.05,,195468.82,-18.42,,04-28
923,002745,木林森,0.25,127.27,,2.49,,13256.89,162.7,,04-28
924,002436,兴森科技,0.02,-50.0,,1.49,,3689.65,89.61,,04-28
925,603888,新华网,0.1,-16.67,,0.88,,2094.28,9.3,,04-28
926,002762,金发拉比,0.09,-25.0,,1.93,,1706.65,17.16,,04-28
927,601939,建设银行,0.28,3.7,6.52,4.41,,7001200.0,3.03,,04-28
928,600021,上海电力,0.03,-78.05,,0.71,,7322.74,-78.04,,04-28
929,603000,人民网,-0.04,-200.0,,-1.67,,-4517.79,-216.53,,04-28
930,002468,申通快递,0.21,-1690.91,,5.76,,32248.03,-7445.91,,04-28
931,000785,武汉中商,0.08,14.29,,2.6,,2039.47,23.81,,04-28
932,600814,杭州解百,0.06,-25.0,,1.92,,4307.4,-28.44,,04-28
933,002179,中航光电,0.3,10.83,,4.37,,18371.42,10.85,,04-28
934,600082,海泰发展,-0.02,-17.39,,-0.96,,-1596.98,-17.43,,04-28
935,600475,华光股份,0.27,159.79,,4.71,,14580.83,451.75,,04-28
936,603088,宁波精达,0.09,350.0,,1.52,,698.26,271.78,,04-28
937,002516,旷达科技,0.05,-37.2,,1.92,,7053.12,48.85,,04-28
938,603128,华贸物流,0.06,50.0,,1.77,,6278.28,116.9,,04-28
939,603179,新泉股份,0.46,170.59,,8.84,,5543.4,168.6,,04-28
940,600135,乐凯胶片,0.07,85.23,,1.6,,2667.65,85.18,,04-28
941,603308,应流股份,0.07,40.0,,1.13,,3136.59,43.13,,04-28
942,600976,健民集团,0.12,-20.0,,1.73,,1770.1,-23.29,,04-28
943,600197,伊力特,0.25,26.78,,5.62,,11125.9,26.76,,04-28
944,600590,泰豪科技,0.04,37.04,,0.64,,2445.65,38.91,,04-28
945,002297,博云新材,-0.01,-61.22,,-0.23,,-358.8,-53.99,,04-28
946,601012,隆基股份,0.22,46.67,,4.26,,43957.49,65.04,,04-28
947,600233,圆通速递,0.1,28.07,,3.35,,27928.82,2090.16,,04-28
948,601107,四川成渝,0.09,-18.39,,2.07,,27841.62,-18.32,,04-28
949,002329,皇氏集团,0.02,2.58,,0.61,,1668.25,2.79,,04-28
950,002650,加加食品,0.05,6.25,,2.99,,5915.15,7.59,,04-28
951,600644,乐山电力,0.06,-6.78,,2.39,,2952.78,-7.8,,04-28
952,002666,德联集团,0.04,-20.0,,1.11,,3070.28,-9.85,,04-28
953,600682,南京新百,-0.06,-71.43,,-1.11,,-6040.7,-65.83,,04-28
954,601368,绿城水务,0.09,-1.32,,2.34,,6620.25,-1.32,,04-28
955,603708,家家悦,0.26,-18.75,,3.88,,9222.95,6.38,,04-28
956,002698,博实股份,0.02,0.0,,0.81,,1487.52,37.39,,04-28
957,600326,西藏天路,0.06,1542.11,,1.32,,4155.88,1522.37,,04-28
958,002716,金贵银业,0.1,66.67,,2.25,,4785.74,48.76,,04-28
959,601677,明泰铝业,0.15,36.36,,1.89,,7327.34,44.57,,04-28
960,000516,国际医学,0.03,-51.43,,1.88,,6628.5,22.86,,04-28
961,600583,海油工程,-0.04,-116.0,,-0.74,,-17025.55,-115.64,,04-28
962,000966,长源电力,0.04,-91.6,,1.4,,4926.31,-83.17,,04-28
963,000534,万泽股份,-0.05,-14.05,,-1.67,,-2288.54,-13.94,,04-28
964,600600,青岛啤酒,0.43,8.61,,3.49,,57931.2,8.51,,04-28
965,601005,*ST重钢,-0.13,-40.91,,,,-59387.4,-40.16,,04-28
966,600226,瀚叶股份,0.06,-11.37,,5.6,,9790.98,32.05,,04-28
967,600617,国新能源,0.08,-51.9,,2.39,,9056.29,-51.92,,04-28
968,002322,理工环科,0.11,450.0,,1.52,,4549.77,459.12,,04-28
969,603600,永艺股份,0.25,-10.71,,3.87,,2460.1,-13.28,,04-28
970,002659,凯文教育,,,,0.05,,118.64,-134.72,,04-28
971,601318,中国平安,1.29,11.21,22.51,5.8,-2.34,2305300.0,11.37,,04-28
972,002691,冀凯股份,0.0,-79.0,,0.1,,84.61,-78.56,,04-28
973,600691,阳煤化工,0.01,80.88,,0.58,,2163.78,80.58,,04-28
974,002386,天原集团,0.02,-125.0,,0.29,,1166.29,-121.56,,04-28
975,600708,光明地产,0.03,8.88,6.72,0.49,-0.25,4370.71,9.2,,04-28
976,603800,道森股份,0.04,-136.27,,0.8,,727.9,-136.27,,04-28
977,600336,澳柯玛,0.04,-6.21,,1.78,,3168.58,6.8,,04-28
978,601799,星宇股份,0.36,14.43,,2.61,,9919.15,31.86,,04-28
979,600363,联创光电,0.11,53.87,,2.33,,4852.1,53.96,,04-28
980,002748,世龙实业,0.27,120.37,,6.05,,6516.3,340.68,,04-28
981,002118,紫鑫药业,0.03,50.0,,0.94,,3527.26,231.99,,04-28
982,601886,江河集团,0.07,0.0,,1.19,,7969.91,5.27,,04-28
983,002134,*ST普林,-0.02,-71.43,,-1.36,,-572.73,-64.39,,04-28
984,000760,斯太尔,-0.06,50.0,,-2.23,,-4455.25,27.23,,04-28
985,603003,龙宇燃油,0.04,49.2,,0.4,,1644.45,225.64,,04-28
986,603987,康德莱,0.11,-15.38,,2.08,,2391.04,16.56,,04-28
987,603022,新通联,0.03,-66.67,,0.92,,536.64,-25.11,,04-28
988,000027,深圳能源,0.03,-45.05,,0.52,,11226.54,-45.0,,04-28
989,002852,道道全,0.68,-2.86,,7.43,,5124.43,-2.41,,04-28
990,600515,海航基础,0.01,-69.57,,9.85,,2542.39,161.32,,04-28
991,600870,厦华电子,0.0,-73.91,,2.03,,30.51,-74.58,,04-28
992,600138,中青旅,0.12,9.52,,1.69,,8665.66,9.54,,04-28
993,000166,申万宏源,0.05,-28.57,,1.84,,97182.36,-7.15,,04-28
994,000908,景峰医药,0.04,-17.86,,1.38,,3319.18,-17.74,,04-28
995,600159,大龙地产,-0.02,-181.27,,-0.79,,-1746.99,-181.13,,04-28
996,600552,凯盛科技,0.03,15.93,,0.51,,1198.56,15.82,,04-28
997,002263,大东南,-0.0,-90.0,,-0.09,,-239.88,-77.63,,04-28
998,000952,广济药业,0.1,5.43,,4.66,,2442.52,5.91,,04-28
999,002279,久其软件,0.01,-136.0,,0.27,,587.17,-190.25,,04-28
1000,002600,江粉磁材,0.05,400.0,,1.1,,5789.11,679.13,,04-28
1001,600213,亚星客车,0.02,-133.33,,4.06,,538.74,-141.02,,04-28
1002,603569,长久物流,0.11,-47.62,,2.43,,4544.32,-39.2,,04-28
1003,002022,科华生物,0.09,-21.65,,2.35,,4376.09,-21.68,,04-28
1004,002343,慈文传媒,0.09,28.57,,1.45,,2857.13,39.36,,04-28
1005,002038,双鹭药业,0.19,-15.64,,3.21,,12710.15,-14.75,,04-28
1006,601225,陕西煤业,0.27,-7023.08,,7.45,,267378.49,-6982.83,,04-28
1007,000623,吉林敖东,0.47,14.63,,2.21,,41837.6,15.12,,04-28
1008,601339,百隆东方,0.08,14.29,,1.54,,11362.74,14.32,,04-28
1009,002375,亚厦股份,0.06,-25.0,,1.03,,7406.1,-29.42,,04-28
1010,600306,商业城,0.97,-610.53,,112.45,,17193.46,-605.75,,04-28
1011,600323,瀚蓝环境,0.17,21.43,,2.69,,13172.18,23.95,,04-28
1012,000700,模塑科技,0.08,-58.08,,1.84,,5802.38,-16.2,,04-28
1013,603877,太平鸟,,,,1.94,,5860.97,-4.6,,04-28
1014,002753,永东股份,0.26,149.01,,4.18,,3911.66,273.71,,04-28
1015,000719,中原传媒,0.09,-25.0,,1.35,,9066.62,-6.06,,04-28
1016,002444,巨星科技,0.1,0.0,,1.86,,10588.5,-0.6,,04-28
1017,603906,龙蟠科技,0.22,69.23,,4.54,,3369.9,69.54,,04-28
1018,600387,海越股份,0.07,-163.64,,2.28,,2729.35,-161.55,,04-28
1019,002460,赣锋锂业,0.18,-35.71,,5.35,,13645.17,27.03,,04-28
1020,600076,康欣新材,0.11,0.0,,3.73,,11110.77,0.47,,04-28
1021,000017,深中华A,0.0,33.33,,1.47,,21.23,45.07,,04-28
1022,600824,益民集团,0.05,9.09,,2.43,,5042.35,7.62,,04-28
1023,603069,海汽集团,0.05,-50.0,,1.52,,1591.97,-34.94,,04-28
1024,000035,中国天楹,0.02,-66.67,,1.1,,2278.84,-36.97,,04-28
1025,600111,北方稀土,0.02,900.0,,0.89,,7446.02,1018.7,,04-28
1026,000876,新希望,0.15,-53.13,,3.03,,63893.2,-3.12,,04-28
1027,600861,北京城乡,0.1,16.55,,1.39,,3301.56,16.53,,04-28
1028,002221,东华能源,0.13,33.2,,3.2,,21573.62,207.51,,04-28
1029,603166,福达股份,0.06,160.87,,1.66,,3504.31,213.62,,04-28
1030,600128,弘业股份,-0.01,-162.05,,-0.21,,-297.68,-161.72,,04-28
1031,000100,TCL集团,0.04,72.3,1.94,1.91,0.19,44781.99,71.86,,04-28
1032,600522,中天科技,0.15,-49.4,,3.68,,44537.98,41.23,,04-28
1033,600540,*ST新赛,0.01,-155.0,,0.6,,361.7,-154.94,,04-28
1034,600894,广日股份,0.11,-12.42,,1.4,,9700.94,-12.45,,04-28
1035,002259,升达林业,-0.01,-34.29,,-0.52,,-868.44,-22.88,,04-28
1036,603323,吴江银行,0.15,0.0,,2.17,,17023.1,9.82,,04-28
1037,300048,合康新能,0.01,-93.33,,0.46,,1139.95,-81.0,,04-28
1038,002291,星期六,0.03,26.84,,0.63,,1154.26,25.01,,04-28
1039,603360,百傲化学,,,,4.56,,2748.48,47.69,,04-28
1040,600209,罗顿发展,-0.02,-6.25,1.5,-1.01,-0.02,-665.67,-3.0,,04-28
1041,002612,朗姿股份,0.09,-35.11,,1.39,,3512.81,29.79,,04-28
1042,600227,赤天化,-0.03,-53.63,,-1.17,,-5440.43,-15.21,,04-28
1043,600618,氯碱化工,0.05,517.07,,2.97,,5849.3,520.55,,04-28
1044,002002,鸿达兴业,0.13,12.27,,7.65,,30419.76,180.6,,04-28
1045,600638,新黄浦,0.05,0.56,,0.83,,3031.94,0.64,,04-28
1046,603690,至纯科技,0.04,-43.84,,2.27,,780.58,-31.55,,04-28
1047,600301,ST南化,-0.01,-72.63,,-0.88,,-231.39,-72.53,,04-28
1048,601519,*ST智慧,-0.04,-55.29,,-2.11,,-7652.4,-54.45,,04-28
1049,603738,泰晶科技,0.23,64.29,,2.78,,1537.86,113.73,,04-28
1050,601628,中国人寿,0.21,16.67,10.66,2.03,3.75,614900.0,17.1,,04-28
1051,002098,浔兴股份,0.02,17.65,,0.68,,768.55,28.47,,04-28
1052,603843,正平股份,-0.03,-40.0,,-1.15,,-1396.89,-7.1,,04-28
1053,600359,新农开发,0.01,-125.0,,0.51,,339.35,-119.96,,04-28
1054,002743,富煌钢构,0.02,-60.0,,0.36,,706.38,10.0,,04-28
1055,000709,河钢股份,0.06,454.55,,1.43,,64929.7,455.69,,04-28
1056,603887,城地股份,0.16,-27.27,,2.22,,1530.11,-3.21,,04-28
1057,002761,多喜爱,0.04,-48.92,,0.65,,426.22,-48.89,,04-28
1058,600759,洲际油气,0.01,1020.0,,0.23,,1263.79,950.34,,04-28
1059,600777,新潮能源,0.0,-124.5,,0.36,,1989.09,-239.69,,04-28
1060,002467,二六三,0.04,-63.64,,1.63,,2939.99,-66.01,,04-28
1061,600795,国电电力,0.05,-44.44,,1.97,,102365.69,-43.69,,04-28
1062,603018,中设集团,0.24,-40.0,,2.51,,4905.61,18.69,,04-28
1063,000022,深赤湾A,0.22,14.36,,2.9,,13884.45,14.54,,04-28
1064,600848,上海临港,0.05,1262.16,,0.93,,5599.01,1595.41,,04-28
1065,000882,华联股份,0.0,-50.6,,0.15,,1019.12,-44.99,,04-28
1066,600866,星湖科技,-0.04,7.75,,-2.45,,-2600.29,7.83,,04-28
1067,300638,广和通,,,,4.16,,606.56,37.12,,04-28
1068,600155,宝硕股份,0.03,-250.0,,0.34,,4996.12,-583.89,,04-28
1069,002564,天沃科技,0.04,-449.21,,1.3,,3240.64,-447.36,,04-28
1070,000922,*ST佳电,-0.01,-83.33,,-1.78,,-737.52,-75.43,,04-28
1071,603306,华懋科技,0.34,-30.61,,5.41,,7228.66,5.27,,04-28
1072,002585,双星新材,0.06,20.0,,0.72,,4320.5,15.24,,04-28
1073,600975,新五丰,0.05,-70.59,,2.69,,3338.49,-38.04,,04-28
1074,002280,联络互动,0.03,-40.0,,1.14,,7107.51,-26.93,,04-28
1075,600196,复星医药,0.32,18.52,,3.3,,73774.67,16.32,,04-28
1076,600215,长春经开,-0.01,-86.43,,-0.12,,-280.91,-86.32,,04-28
1077,000541,佛山照明,0.09,11.22,,2.36,,11987.46,11.22,,04-28
1078,000560,昆百大A,0.01,-12.06,,0.38,,1450.51,-11.83,,04-28
1079,002023,海特高新,0.01,-52.0,,0.3,,1086.98,-46.64,,04-28
1080,603078,江化微,0.26,5.5,,3.06,,1165.97,5.5,,04-28
1081,002512,达华智能,-0.02,-472.22,,-0.8,,-2203.29,-474.14,,04-28
1082,000848,承德露露,0.2,-38.08,,11.1,,19696.93,-19.01,,04-28
1083,600113,浙江东日,0.04,-42.86,,2.45,,1415.2,-35.64,,04-28
1084,002529,海源机械,0.04,-199.74,,0.63,,986.99,-229.58,,04-28
1085,002545,东方铁塔,0.02,-26.82,,0.31,,2125.76,23.74,,04-28
1086,600151,航天机电,-0.09,-336.12,,-2.08,,-12557.29,-370.93,,04-28
1087,600545,卓郎智能,-0.05,-39.11,,-1.78,,-3230.67,-39.1,,04-28
1088,600896,览海投资,-0.21,133.33,,-8.13,,-18620.81,263.35,,04-28
1089,000937,冀中能源,0.08,6616.67,,1.52,,28494.48,6679.23,,04-28
1090,600963,岳阳林纸,0.01,180.0,,0.28,,1476.74,209.36,,04-28
1091,600187,国中水务,-0.0,-54.29,,-0.13,,-484.62,-52.44,,04-28
1092,000513,丽珠集团,0.66,10.0,,4.14,,27501.11,19.51,,04-28
1093,601008,连云港,0.01,-16.67,,0.13,,483.79,-23.01,,04-28
1094,000557,西部创业,0.01,-144.44,,0.31,,1226.8,-151.54,,04-28
1095,002325,洪涛股份,0.04,-50.0,,1.44,,5032.38,-38.65,,04-28
1096,000581,威孚高科,0.64,60.0,,4.88,,64564.54,59.23,,04-28
1097,601158,重庆水务,0.12,100.0,,4.08,,55914.78,83.66,,04-28
1098,600267,海正药业,0.01,16.67,,0.1,,683.19,12.5,,04-28
1099,002662,京威股份,0.1,25.0,,1.55,,7442.15,21.62,,04-28
1100,603656,泰禾光电,0.22,4.76,,3.18,,1239.65,2.38,,04-28
1101,600284,浦东建设,0.1,14.62,,1.32,,6845.04,14.53,,04-28
1102,603698,航天工程,0.08,700.0,,1.35,,3179.2,720.29,,04-28
1103,600303,曙光股份,0.66,340.0,,14.77,,44682.28,366.16,,04-28
1104,000639,西王食品,0.15,25.0,,3.47,,6777.43,25.31,,04-28
1105,002068,黑猫股份,0.09,-181.82,,2.55,,5260.39,-181.25,,04-28
1106,601558,*ST锐电,-0.02,-50.0,,-13.18,,-14635.58,-37.36,,04-28
1107,002712,思美传媒,0.19,-29.08,,3.46,,5321.05,124.99,,04-28
1108,002084,海鸥住工,0.04,109.88,,1.38,,1646.8,110.41,,04-28
1109,600728,佳都科技,0.01,-203.85,,0.45,,1276.99,-212.86,,04-28
1110,600361,华联综超,0.0,-106.86,,0.12,,322.66,-106.65,,04-28
1111,002746,仙坛股份,0.09,-30.77,,0.76,,1576.45,-22.44,,04-28
1112,600744,华银电力,-0.1,-1100.0,,-4.56,,-18175.9,-997.48,,04-28
1113,000758,中色股份,0.05,-30.17,,1.76,,9126.25,39.72,,04-28
1114,600779,水井坊,0.19,17.65,,6.08,,9215.4,17.68,,04-28
1115,002164,宁波东力,0.01,-280.0,,0.38,,410.64,-297.13,,04-28
1116,000806,银河生物,-0.01,4.35,,-0.65,,-1317.97,4.6,,04-28
1117,600815,*ST厦工,0.02,-127.71,,5.13,,2030.02,-127.66,,04-28
1118,000025,特力A,0.02,-27.05,,0.5,,449.5,-27.06,,04-28
1119,600831,广电网络,0.06,-32.58,,1.29,,3646.03,-27.07,,04-28
1120,000858,五粮液,0.95,23.79,,7.35,,359311.24,23.77,,04-28
1121,600512,腾达建设,0.02,1900.0,,0.76,,3544.93,6509.88,,04-28
1122,000885,同力水泥,0.0,-100.56,,0.01,,21.93,-100.51,,04-28
1123,300640,德艺文创,0.17,36.61,,8.57,,1034.26,36.57,,04-28
1124,600530,交大昂立,0.04,-56.57,,2.02,,3368.75,9.3,,04-28
1125,600885,宏发股份,0.31,24.0,,4.76,,16575.45,23.57,,04-28
1126,600157,永泰能源,0.01,91.11,,0.45,,10669.05,111.36,,04-28
1127,002566,益盛药业,0.06,38.5,,1.01,,1832.31,26.49,,04-28
1128,600550,保变电气,0.02,100.0,,5.42,,2328.4,76.71,,04-28
1129,000925,众合科技,-0.05,-18.03,,-1.42,,-1572.48,-19.84,,04-28
1130,002261,拓维信息,0.06,0.0,,1.83,,6971.69,2.06,,04-28
1131,600175,美都能源,0.01,-124.68,,0.31,,3393.58,-135.96,,04-28
1132,600217,中再资环,0.03,13900.0,,3.58,,3755.82,16381.65,,04-28
1133,000544,中原环保,0.09,800.0,,1.09,,5687.96,1626.02,,04-28
1134,601111,中国国航,0.11,-45.0,,2.03,,146640.0,-39.79,,04-28
1135,600252,中恒集团,0.04,0.0,,2.72,,14576.41,4.59,,04-28
1136,603616,韩建河山,0.0,-102.49,,0.11,,92.16,-105.05,,04-28
1137,601229,上海银行,0.65,-2.99,19.96,3.29,,387441.9,6.55,,04-28
1138,600290,华仪电气,0.0,-90.4,,0.04,,145.79,-90.3,,04-28
1139,601369,陕鼓动力,0.03,-50.0,,0.94,,5708.99,-43.96,,04-28
1140,600618,氯碱化工,0.05,517.07,,2.97,,5849.3,520.55,,04-28
1141,002002,鸿达兴业,0.13,12.27,,7.65,,30419.76,180.6,,04-28
1142,600638,新黄浦,0.05,0.56,,0.83,,3031.94,0.64,,04-28
1143,603690,至纯科技,0.04,-43.84,,2.27,,780.58,-31.55,,04-28
1144,600301,ST南化,-0.01,-72.63,,-0.88,,-231.39,-72.53,,04-28
1145,601519,*ST智慧,-0.04,-55.29,,-2.11,,-7652.4,-54.45,,04-28
1146,603738,泰晶科技,0.23,64.29,,2.78,,1537.86,113.73,,04-28
1147,601628,中国人寿,0.21,16.67,10.66,2.03,3.75,614900.0,17.1,,04-28
1148,002098,浔兴股份,0.02,17.65,,0.68,,768.55,28.47,,04-28
1149,603843,正平股份,-0.03,-40.0,,-1.15,,-1396.89,-7.1,,04-28
1150,600359,新农开发,0.01,-125.0,,0.51,,339.35,-119.96,,04-28
1151,002743,富煌钢构,0.02,-60.0,,0.36,,706.38,10.0,,04-28
1152,000709,河钢股份,0.06,454.55,,1.43,,64929.7,455.69,,04-28
1153,600765,中航重机,0.06,0.0,,1.39,,4905.99,5.62,,04-28
1154,600400,红豆股份,0.02,0.0,,0.75,,3078.51,9.47,,04-28
1155,600782,新钢股份,0.1,-242.86,,3.12,,27204.48,-396.27,,04-28
1156,000790,泰合健康,0.01,-40.44,,0.52,,348.98,-40.42,,04-28
1157,600456,宝钛股份,-0.08,-27.08,,-1.06,,-3627.46,-27.09,,04-28
1158,600818,中路股份,0.08,376.47,,4.26,,2596.41,371.62,,04-28
1159,002183,怡亚通,,,,3.32,,18586.33,13.34,,04-28
1160,600105,永鼎股份,0.06,-37.89,,2.16,,5537.8,23.22,,04-28
1161,600855,航天长峰,-0.04,260.0,,-1.49,,-1433.82,259.54,,04-28
1162,002537,海联金汇,0.16,45.45,,1.41,,9359.94,182.35,,04-28
1163,600871,石化油服,-0.1,-20.17,,-17.31,,-134536.6,-20.17,,04-28
1164,002247,帝龙文化,0.09,50.0,,1.71,,7927.34,428.6,,04-28
1165,600160,巨化股份,0.09,-557.89,,1.75,,18402.21,-634.76,,04-28
1166,600555,海航创新,-0.04,33.33,,-3.22,,-4915.09,10.05,,04-28
1167,603306,华懋科技,0.34,-30.61,,5.41,,7228.66,5.27,,04-28
1168,002585,双星新材,0.06,20.0,,0.72,,4320.5,15.24,,04-28
1169,600975,新五丰,0.05,-70.59,,2.69,,3338.49,-38.04,,04-28
1170,002280,联络互动,0.03,-40.0,,1.14,,7107.51,-26.93,,04-28
1171,600196,复星医药,0.32,18.52,,3.3,,73774.67,16.32,,04-28
1172,600215,长春经开,-0.01,-86.43,,-0.12,,-280.91,-86.32,,04-28
1173,000541,佛山照明,0.09,11.22,,2.36,,11987.46,11.22,,04-28
1174,000560,昆百大A,0.01,-12.06,,0.38,,1450.51,-11.83,,04-28
1175,002023,海特高新,0.01,-52.0,,0.3,,1086.98,-46.64,,04-28
1176,002665,首航节能,-0.02,-200.0,,-1.27,,-3647.35,-413.85,,04-28
1177,000605,渤海股份,0.03,3.92,,0.45,,740.62,24.02,,04-28
1178,600662,强生控股,0.02,-46.96,,0.59,,1928.28,-46.92,,04-28
1179,300118,东方日升,0.12,-78.36,,2.02,,7720.59,-78.13,,04-28
