,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
863,603233,大参林,0.69,15.0,,17.2,,24841.63,14.45,,08-29
864,603303,得邦照明,0.62,2.21,,10.02,,12920.6,19.24,10派3.6转7,08-29
865,300571,平治信息,1.26,51.81,,18.38,,5032.46,101.61,,08-29
866,601003,柳钢股份,0.15,401.3,,8.19,,39561.0,400.81,,08-29
867,300260,新莱应材,0.06,67.3,,2.0,,1249.36,416.04,,08-29
868,002540,亚太科技,0.14,3.68,,4.95,,14938.04,3.7,,08-29
869,300292,吴通控股,0.07,-82.93,,3.39,,8808.06,-32.45,,08-29
870,300622,博士眼镜,0.29,9.69,,6.25,,2141.32,27.65,,08-29
871,300308,中际旭创,0.02,0.0,,0.71,,396.88,-25.42,,08-29
872,300639,凯普生物,0.5,0.2,,5.95,,3757.7,12.3,,08-29
873,000506,中润资源,-0.14,-3467.44,,-9.58,,-13452.14,-3468.64,,08-29
874,300002,神州泰岳,0.01,-93.67,,0.3,,1531.82,-93.74,,08-29
875,300324,旋极信息,0.14,18.46,,3.19,,15620.38,56.22,,08-29
876,600692,亚通股份,0.06,100.65,,3.34,,2188.33,100.55,,08-29
877,601607,上海医药,0.72,11.11,,5.91,,192512.24,11.12,,08-29
878,600337,美克家居,0.1,-50.98,,4.72,,15171.17,15.22,,08-29
879,300690,双一科技,0.99,8.79,,13.01,,5143.85,8.37,,08-29
880,002026,山东威达,0.19,58.33,,3.41,,7777.3,75.74,,08-29
881,002668,奥马电器,0.58,-43.69,,5.71,,18776.12,9.89,,08-29
882,300083,劲胜智能,0.21,425.0,,5.74,,30271.53,500.64,,08-29
883,601900,南方传媒,0.27,8.0,,5.96,,21992.14,16.4,,08-29
884,300406,九强生物,0.22,-9.98,,7.92,,10872.24,-10.25,,08-29
885,600395,盘江股份,0.28,,,7.23,,46091.58,576765.83,,08-29
886,300422,博世科,0.15,-6.0,,5.17,,5297.64,156.05,,08-29
887,002379,宏创控股,0.03,208.0,,2.33,,2849.4,292.56,,08-29
888,603779,威龙股份,0.13,0.0,,3.3,,2626.95,23.9,,08-29
889,300438,鹏辉能源,0.36,111.76,,6.72,,9621.17,120.29,,08-29
890,300131,英唐智控,0.07,-24.34,,4.03,,7616.0,-24.36,,08-29
891,002090,金智科技,0.33,56.33,,6.41,,7745.82,60.26,,08-29
892,002106,莱宝高科,0.09,-5.66,,1.72,,6355.33,-5.65,,08-29
893,603887,城地股份,0.41,-24.07,,5.78,,4062.25,1.8,,08-29
894,600491,龙元建设,0.18,77.87,,4.3,,23234.92,77.85,,08-29
895,600848,上海临港,0.17,139.86,,3.14,,19058.58,197.67,,08-29
896,300163,先锋新材,0.01,-92.12,,0.35,,255.14,-92.14,,08-29
897,002122,天马股份,0.03,50.0,,0.79,,3546.95,45.37,,08-29
898,002770,科迪乳业,0.05,-37.5,,3.7,,5843.37,41.21,,08-29
899,603117,万林股份,0.1,-16.67,,2.16,,4824.66,2.13,,08-29
900,300360,炬华科技,0.22,-37.14,,6.0,,8015.11,-37.03,,08-29
901,000568,泸州老窖,1.05,31.85,,12.49,,146704.35,31.88,,08-29
902,600025,华能水电,0.09,,,4.42,0.22,151830.6,541.5,,08-29
903,300103,达刚路机,0.1,43.87,,2.45,,2110.35,43.84,,08-29
904,300426,唐德影视,0.15,-57.14,,5.66,,6007.51,6.01,,08-29
905,603797,联泰环保,0.16,-5.88,,3.53,,2838.11,3.42,,08-29
906,002705,新宝股份,0.25,-0.89,,6.05,,19343.74,35.91,,08-29
907,603012,创力集团,0.12,-36.84,,3.15,,7734.98,12.19,,08-29
908,603823,百合花,0.26,-39.53,,4.9,,5826.57,-25.35,,08-29
909,603031,安德利,0.23,-36.11,,3.17,,1875.35,-13.88,,08-29
910,600085,同仁堂,0.44,6.33,,7.42,,59980.21,6.49,,08-29
911,002739,万达电影,0.76,10.26,,8.15,,88726.93,10.26,,08-29
912,000703,恒逸石化,0.53,96.3,,7.51,,85204.85,142.06,,08-29
913,300151,昌红科技,0.03,-25.0,,1.61,,1325.61,-33.36,,08-29
914,000778,新兴铸管,0.13,149.61,,2.7,,50104.87,165.64,,08-29
915,603167,渤海轮渡,0.49,32.43,,7.7,,23825.32,34.47,,08-29
916,300216,千山药机,0.07,133.33,,2.11,,2523.99,133.54,,08-29
917,600177,雅戈尔,0.57,-56.49,,8.65,,204713.03,-33.33,,08-29
918,300232,洲明科技,0.22,93.42,,8.1,,13633.49,108.05,,08-29
919,000839,中信国安,0.06,-44.13,,3.6,,24084.31,39.77,,08-29
920,300576,容大感光,0.16,-42.86,,4.82,,1869.0,13.07,,08-29
921,300598,诚迈科技,0.16,-44.11,,4.27,,1199.55,-28.6,,08-29
922,300301,长方集团,0.02,-70.73,,0.58,,1232.07,-67.2,,08-29
923,603458,勘设股份,1.57,115.07,,16.63,,14613.73,115.92,,08-29
924,600275,*ST昌鱼,-0.03,3.73,,-11.51,,-1557.99,3.7,,08-29
925,300011,鼎汉技术,0.02,5.26,,0.39,,847.33,5.5,,08-29
926,603569,长久物流,0.35,-18.6,,7.47,,14142.01,-9.54,,08-29
927,300027,华谊兄弟,0.15,36.36,,4.66,,43031.37,42.12,,08-29
928,601666,平煤股份,0.26,574.05,,5.32,,62557.21,574.8,,08-29
929,002019,亿帆医药,0.44,33.33,,12.65,,48097.35,32.04,,08-29
930,603676,卫信康,0.18,0.0,,13.17,,6476.8,0.24,,08-29
931,300076,GQY视讯,-0.04,,,-1.81,,-1868.23,-1899.87,,08-29
932,603708,家家悦,0.31,-34.04,,6.08,,14280.92,13.3,,08-29
933,300431,暴风集团,0.05,-28.57,,1.73,,1572.49,-16.64,,08-29
934,002083,孚日股份,0.27,41.26,,7.57,,24373.83,39.07,10派1,08-29
935,002404,嘉欣丝绸,0.12,50.0,,4.68,,6080.07,50.11,,08-29
936,603833,欧派家居,1.05,26.51,,9.76,,41409.02,33.42,,08-29
937,600822,上海物贸,0.03,541.03,,2.31,,1237.47,541.21,,08-29
938,002099,海翔药业,0.15,-28.57,,4.97,,24346.06,-19.9,,08-29
939,300464,星徽精密,0.06,-68.0,,2.66,,1343.11,-21.87,,08-29
940,002420,毅昌股份,-0.13,-30.49,,-3.2,,-5237.51,-30.48,,08-29
941,002762,金发拉比,0.15,-37.5,,3.42,,3056.09,5.37,,08-29
942,300496,中科创达,0.14,-22.19,,5.15,,5780.38,-21.42,,08-29
943,002779,中坚科技,0.13,-45.83,,2.82,,1755.88,-18.49,,08-29
944,600146,商赢环球,0.11,-293.22,,1.85,,5356.26,-557.32,,08-29
945,300547,川环科技,0.77,-4.94,,7.27,,4620.22,27.7,,08-29
946,300237,美晨生态,0.29,54.37,,8.03,,23678.15,53.3,,08-29
947,000042,中洲控股,0.23,464.76,,2.54,,15132.47,471.93,,08-29
948,300269,联建光电,0.3,13.82,,3.41,,18515.99,29.02,,08-29
949,002888,惠威科技,0.25,19.05,,6.23,,1581.69,19.39,,08-29
950,000910,大亚圣象,0.26,30.0,,4.74,,13981.57,35.02,,08-29
951,600261,阳光照明,0.16,6.67,,7.18,,23233.87,6.71,,08-29
952,300306,远方信息,0.24,50.0,,3.61,,6812.88,76.06,,08-29
953,002586,围海股份,0.02,30.85,,0.7,,2306.68,68.85,,08-29
954,601233,桐昆股份,0.5,42.86,,5.5,,62046.62,77.49,,08-29
955,601377,兴业证券,0.2,18.26,,4.05,,130934.66,17.79,,08-29
956,300670,大烨智能,0.26,15.36,,8.02,,2068.58,15.35,,08-29
957,300354,东华测试,0.0,-86.24,,0.06,,20.49,-86.36,,08-29
958,603611,诺力股份,0.34,-10.53,,4.17,,6259.42,2.38,,08-29
959,300048,合康新能,0.04,-69.23,,1.77,,4399.12,-56.72,,08-29
960,601002,晋亿实业,0.1,243.33,,3.47,,8203.88,285.5,,08-29
961,002539,云图控股,0.07,-36.36,,2.38,,7336.18,-33.29,,08-29
962,600617,国新能源,0.09,-65.61,,2.67,,10029.96,-65.63,,08-29
963,300275,梅安森,0.15,-178.95,,4.82,,2527.4,-181.71,,08-29
964,601117,中国化学,0.17,0.0,,3.04,,84761.29,0.49,,08-29
965,300291,华录百纳,0.08,-38.76,,1.01,,6451.27,-29.43,,08-29
966,300307,慈星股份,0.22,57.14,,4.35,,17303.42,54.31,,08-29
967,002266,浙富控股,0.03,44.44,,1.73,,5144.41,43.09,,08-29
968,000957,中通客车,0.1,-89.8,,2.35,,6156.76,-78.9,,08-29
969,300671,富满电子,0.29,61.11,,7.83,,2191.34,59.79,,08-29
970,002314,南山控股,0.07,-68.18,,2.12,,13705.26,-66.78,,08-29
971,300049,福瑞股份,0.16,-5.88,,2.68,,3962.11,-9.08,,08-29
972,300082,奥克股份,0.12,151.37,,2.99,,8045.38,151.54,,08-29
973,300098,高新兴,0.18,44.65,,4.93,,19114.75,44.69,,08-29
974,002378,章源钨业,0.01,-150.0,,0.26,,515.91,-123.94,,08-29
975,603778,乾景园林,0.04,-69.23,,2.27,,2162.35,-14.76,,08-29
976,002717,岭南园林,0.48,71.43,,7.28,,20039.49,94.11,,08-29
977,300130,新国都,0.13,-13.33,,2.09,,3110.87,-9.45,,08-29
978,300486,东杰智能,0.19,-190.48,,4.26,,2704.64,-193.69,,08-29
979,300178,腾邦国际,0.29,107.14,,9.65,,16242.96,108.3,,08-29
980,603960,克来机电,0.2,-4.76,,5.58,,1819.2,42.37,,08-29
981,300216,千山药机,0.07,133.33,,2.11,,2523.99,133.54,,08-29
982,600177,雅戈尔,0.57,-56.49,,8.65,,204713.03,-33.33,,08-29
983,300232,洲明科技,0.22,93.42,,8.1,,13633.49,108.05,,08-29
984,000839,中信国安,0.06,-44.13,,3.6,,24084.31,39.77,,08-29
985,300576,容大感光,0.16,-42.86,,4.82,,1869.0,13.07,,08-29
986,000898,鞍钢股份,0.25,514.63,,3.98,,182300.0,507.67,,08-29
987,300280,南通锻压,0.01,-77.13,,0.19,,120.93,-77.03,,08-29
988,300312,邦讯技术,-0.04,-51.04,,-1.75,,-1406.51,-46.22,,08-29
989,600287,江苏舜天,0.09,25.84,,1.97,,3935.01,25.74,,08-29
990,300022,吉峰农机,-0.04,-171.5,,-7.01,,-1706.03,-171.46,,08-29
991,300344,太空板业,-0.04,-75.75,,-1.85,,-1200.35,-66.03,,08-29
992,300360,炬华科技,0.22,-37.14,,6.0,,8015.11,-37.03,,08-29
993,000568,泸州老窖,1.05,31.85,,12.49,,146704.35,31.88,,08-29
994,600025,华能水电,0.09,,,4.42,0.22,151830.6,541.5,,08-29
995,300103,达刚路机,0.1,43.87,,2.45,,2110.35,43.84,,08-29
996,300426,唐德影视,0.15,-57.14,,5.66,,6007.51,6.01,,08-29
997,603797,联泰环保,0.16,-5.88,,3.53,,2838.11,3.42,,08-29
998,002705,新宝股份,0.25,-0.89,,6.05,,19343.74,35.91,,08-29
999,603012,创力集团,0.12,-36.84,,3.15,,7734.98,12.19,,08-29
1000,603823,百合花,0.26,-39.53,,4.9,,5826.57,-25.35,,08-29
1001,603031,安德利,0.23,-36.11,,3.17,,1875.35,-13.88,,08-29
1002,600085,同仁堂,0.44,6.33,,7.42,,59980.21,6.49,,08-29
1003,002739,万达电影,0.76,10.26,,8.15,,88726.93,10.26,,08-29
1004,000703,恒逸石化,0.53,96.3,,7.51,,85204.85,142.06,,08-29
1005,300151,昌红科技,0.03,-25.0,,1.61,,1325.61,-33.36,,08-29
1006,000778,新兴铸管,0.13,149.61,,2.7,,50104.87,165.64,,08-29
1007,603167,渤海轮渡,0.49,32.43,,7.7,,23825.32,34.47,,08-29
1008,300547,川环科技,0.77,-4.94,,7.27,,4620.22,27.7,,08-29
1009,300237,美晨生态,0.29,54.37,,8.03,,23678.15,53.3,,08-29
1010,000042,中洲控股,0.23,464.76,,2.54,,15132.47,471.93,,08-29
1011,300269,联建光电,0.3,13.82,,3.41,,18515.99,29.02,,08-29
1012,300598,诚迈科技,0.16,-44.11,,4.27,,1199.55,-28.6,,08-29
1013,300301,长方集团,0.02,-70.73,,0.58,,1232.07,-67.2,,08-29
1014,603458,勘设股份,1.57,115.07,,16.63,,14613.73,115.92,,08-29
1015,600275,*ST昌鱼,-0.03,3.73,,-11.51,,-1557.99,3.7,,08-29
1016,300011,鼎汉技术,0.02,5.26,,0.39,,847.33,5.5,,08-29
1017,603569,长久物流,0.35,-18.6,,7.47,,14142.01,-9.54,,08-29
1018,300027,华谊兄弟,0.15,36.36,,4.66,,43031.37,42.12,,08-29
1019,601666,平煤股份,0.26,574.05,,5.32,,62557.21,574.8,,08-29
1020,000598,兴蓉环境,0.15,-6.25,,5.0,,45360.91,-3.54,,08-29
1021,300398,飞凯材料,0.07,-80.0,,3.08,,2423.96,-33.11,,08-29
1022,000637,茂化实华,0.1,1022.22,,5.95,,5242.35,973.53,,08-29
1023,300123,亚光科技,0.03,68.42,,0.78,,903.39,66.85,,08-29
1024,002727,一心堂,0.42,10.08,,8.41,,21614.78,10.09,,08-29
1025,000687,华讯方舟,0.08,-45.18,,4.66,,6414.66,-45.17,,08-29
1026,603877,太平鸟,0.2,-41.18,,3.23,,9400.86,-34.36,,08-29
1027,002743,富煌钢构,0.09,-59.09,,1.54,,3022.67,-1.57,,08-29
1028,300155,安居宝,-0.02,-300.0,,-0.73,,-828.59,-365.62,,08-29
1029,000727,华东科技,-0.05,720.0,,-2.09,,-22289.45,724.38,,08-29
1030,600163,中闽能源,0.06,9.62,,3.51,,5650.09,8.42,,08-29
1031,300529,健帆生物,0.36,33.33,,11.96,,14901.14,48.26,,08-29
1032,300220,金运激光,0.05,17.67,,2.3,,662.34,17.57,,08-29
1033,002178,延华智能,-0.01,-120.0,,-0.53,,-616.47,-115.97,,08-29
1034,600182,S佳通,0.05,-76.02,,1.9,,1781.91,-76.01,,08-29
1035,600976,健民集团,0.31,14.81,,4.67,,4816.13,14.71,,08-29
1036,300252,金信诺,0.25,-9.89,,4.94,,11213.37,0.25,,08-29
1037,603316,诚邦股份,0.22,29.41,,7.59,,3353.17,26.82,,08-29
1038,002231,奥维通信,-0.04,-20.18,,-2.32,,-1552.76,-20.11,,08-29
1039,300602,飞荣达,0.38,-44.12,,4.31,,3608.47,-28.88,,08-29
1040,002569,步森股份,-0.2,25.0,,-5.47,,-2797.66,21.19,,08-29
1041,002264,新华都,0.06,-17.1,,2.43,,4182.59,-14.15,,08-29
1042,002585,双星新材,0.09,-20.55,,1.43,,9128.77,13.08,,08-29
1043,002601,龙蟒佰利,0.65,550.0,,10.22,,130993.25,1742.13,10派5,08-29
1044,002617,露笑科技,0.22,301.47,,6.85,,16007.57,318.63,,08-29
1045,300031,宝通科技,0.27,18.49,,4.88,,10677.77,38.88,,08-29
1046,002312,*ST三泰,-0.14,7.69,,-6.59,,-19694.02,64.59,,08-29
1047,300687,赛意信息,0.63,28.96,,11.9,,3758.89,28.95,,08-29
1048,000605,渤海股份,0.12,71.43,,1.64,,2935.73,127.57,,08-29
1049,601890,亚星锚链,0.03,-36.7,,0.9,,2648.39,-36.71,,08-29
1050,601966,玲珑轮胎,0.36,-35.71,,5.31,,43362.13,-22.11,,08-29
1051,300112,万讯自控,0.04,0.0,,1.5,,1092.37,14.27,,08-29
1052,300176,鸿特精密,0.43,79.06,,6.95,,4594.28,79.04,,08-29
1053,600130,波导股份,-0.04,-300.0,,-2.97,,-2915.71,-291.27,,08-29
1054,300209,天泽信息,0.07,-30.0,,0.96,,1938.59,-16.96,,08-29
1055,300225,金力泰,0.06,-33.53,,2.96,,2602.06,-33.49,,08-29
1056,600187,国中水务,0.0,-71.94,,0.2,,615.51,-69.62,,08-29
1057,600598,北大荒,0.3,-11.41,,8.73,,52427.52,-11.51,,08-29
1058,300585,奥联电子,0.38,-11.63,,6.92,,3029.03,18.5,,08-29
1059,000078,海王生物,0.09,-9.09,,4.3,,23565.62,135.34,,08-29
1060,300278,华昌达,0.12,9.09,,4.09,,6531.75,4.68,,08-29
1061,600284,浦东建设,0.21,2.68,,2.79,,14852.76,2.7,,08-29
1062,300326,凯利泰,0.13,-27.85,,5.03,,9501.99,43.58,,08-29
1063,600694,大商股份,1.77,1.72,,7.22,,51988.21,1.46,,08-29
1064,601500,通用股份,0.09,-40.0,,2.52,,6438.34,-22.79,,08-29
1065,300675,建科院,0.03,-231.58,,1.15,,329.66,-231.4,,08-29
1066,300358,楚天科技,0.15,36.36,,3.66,,6229.78,24.99,,08-29
1067,600728,佳都科技,0.02,4080.0,,1.13,,3317.1,4351.69,,08-29
1068,300069,金利华电,0.09,-47.06,,2.1,,1076.85,-45.39,,08-29
1069,300085,银之杰,0.01,-33.63,,1.04,,1009.87,-33.83,,08-29
1070,002044,美年健康,0.01,-200.0,,0.86,,2852.09,-227.03,,08-29
1071,601908,京运通,0.09,-25.0,,2.87,,18203.85,-21.97,,08-29
1072,300408,三环集团,0.25,-13.79,,8.15,,42988.76,-14.63,,08-29
1073,600797,浙大网新,0.18,350.0,,7.19,,16863.14,382.46,,08-29
1074,002076,雪莱特,0.02,-60.0,,1.47,,1498.8,-19.93,,08-29
1075,600495,晋西车轴,0.01,0.0,,0.43,,1331.23,-1.09,,08-29
1076,300489,中飞股份,0.12,3.34,,2.43,,1123.49,3.38,,08-29
1077,603920,世运电路,0.29,-21.62,,7.14,,9892.59,-13.88,,08-29
1078,300506,名家汇,0.22,-3.13,,10.7,,6684.23,178.77,,08-29
1079,600530,交大昂立,0.08,4.11,,3.6,,5906.52,3.08,,08-29
1080,300053,欧比特,0.09,152.0,,2.77,,5496.27,171.9,,08-29
1081,601718,际华集团,0.13,-7.14,,3.29,,51381.58,-5.04,,08-29
1082,601858,中国科传,0.12,50.0,,3.19,,8931.95,64.97,,08-29
1083,002671,龙泉股份,-0.08,-233.33,,-1.92,,-3921.66,-236.34,,08-29
1084,300086,康芝药业,0.07,32.58,,1.75,,3184.09,32.43,,08-29
1085,000631,顺发恒业,0.12,9.09,,5.35,,30230.51,28.48,,08-29
1086,600798,宁波海运,0.06,803.23,,2.11,,5770.75,805.2,,08-29
1087,603822,嘉澳环保,0.22,-19.8,,2.55,,1616.2,-3.73,,08-29
1088,603030,全筑股份,0.05,-61.54,,1.77,,2575.02,20.21,,08-29
1089,300458,全志科技,0.01,-98.79,,0.08,,168.98,-97.44,,08-29
1090,300474,景嘉微,0.21,-54.35,,6.21,,5570.52,3.96,,08-29
1091,600496,精工钢构,0.04,-41.31,,1.47,,5552.87,-41.35,,08-29
1092,300166,东方国信,0.1,-16.67,,2.59,,10366.08,49.6,,08-29
1093,603090,宏盛股份,0.16,-36.76,,3.53,,1582.82,-16.51,,08-29
1094,300490,华自科技,0.09,-8.9,,3.12,,1822.93,-10.14,,08-29
1095,000750,国海证券,0.08,-38.46,,2.59,,35788.38,-34.13,,08-29
1096,000777,中核科技,0.01,-92.39,,0.18,,230.43,-92.38,,08-29
1097,002478,常宝股份,0.08,-42.86,,2.13,,6189.42,10.06,,08-29
1098,002808,苏州恒久,0.08,-52.54,,3.02,,1603.71,0.47,,08-29
1099,300220,金运激光,0.05,17.67,,2.3,,662.34,17.57,,08-29
1100,002178,延华智能,-0.01,-120.0,,-0.53,,-616.47,-115.97,,08-29
1101,600182,S佳通,0.05,-76.02,,1.9,,1781.91,-76.01,,08-29
1102,600976,健民集团,0.31,14.81,,4.67,,4816.13,14.71,,08-29
1103,300252,金信诺,0.25,-9.89,,4.94,,11213.37,0.25,,08-29
1104,603316,诚邦股份,0.22,29.41,,7.59,,3353.17,26.82,,08-29
1105,000922,*ST佳电,0.01,-102.33,,0.38,,550.79,-102.38,,08-29
1106,300316,晶盛机电,0.14,55.56,,4.24,,14169.68,88.16,,08-29
1107,300648,星云股份,0.36,33.33,,6.64,,2053.36,52.3,,08-29
1108,300010,立思辰,0.04,2.82,,0.65,,3496.11,15.62,,08-29
1109,300348,长亮科技,0.07,211.21,,2.01,,1888.24,208.5,,08-29
1110,300681,英搏尔,0.68,58.14,,13.48,,3857.54,59.47,,08-29
1111,300058,蓝色光标,0.14,-22.22,,4.47,,30037.17,-14.34,,08-29
1112,300382,斯莱克,0.36,-2.7,,4.29,,4532.99,5.8,,08-29
1113,000598,兴蓉环境,0.15,-6.25,,5.0,,45360.91,-3.54,,08-29
1114,300398,飞凯材料,0.07,-80.0,,3.08,,2423.96,-33.11,,08-29
1115,000637,茂化实华,0.1,1022.22,,5.95,,5242.35,973.53,,08-29
1116,300123,亚光科技,0.03,68.42,,0.78,,903.39,66.85,,08-29
1117,002727,一心堂,0.42,10.08,,8.41,,21614.78,10.09,,08-29
1118,000687,华讯方舟,0.08,-45.18,,4.66,,6414.66,-45.17,,08-29
1119,603877,太平鸟,0.2,-41.18,,3.23,,9400.86,-34.36,,08-29
1120,002743,富煌钢构,0.09,-59.09,,1.54,,3022.67,-1.57,,08-29
1121,300155,安居宝,-0.02,-300.0,,-0.73,,-828.59,-365.62,,08-29
1122,000727,华东科技,-0.05,720.0,,-2.09,,-22289.45,724.38,,08-29
1123,600163,中闽能源,0.06,9.62,,3.51,,5650.09,8.42,,08-29
1124,300529,健帆生物,0.36,33.33,,11.96,,14901.14,48.26,,08-29
1125,002887,绿茵生态,1.47,6.52,,11.81,,8827.24,6.42,,08-28
1126,300669,沪宁股份,0.28,1.59,,8.04,,1779.43,1.57,,08-28
1127,002071,长城影视,0.12,1.06,,7.49,,6490.97,1.08,,08-28
1128,002424,贵州百灵,0.17,13.33,,7.69,,23871.44,10.58,,08-28
1129,000733,振华科技,0.31,22.54,,3.53,,14325.15,22.64,,08-28
1130,300539,横河模具,0.08,-60.0,,4.44,,1598.13,11.85,,08-28
1131,300658,延江股份,0.55,-17.91,,16.35,,4357.41,-13.62,,08-28
1132,000630,铜陵有色,0.02,340.0,,1.41,,23629.99,411.18,,08-28
1133,300117,嘉寓股份,0.03,-50.0,,1.45,,2061.27,-29.88,,08-28
1134,000739,普洛药业,0.11,10.44,,4.89,,12991.93,13.76,,08-28
1135,300522,世名科技,0.44,-18.52,,5.1,,2906.13,1.64,,08-28
1136,300596,利安隆,0.33,-39.17,,7.54,,5748.21,17.72,,08-28
1137,601218,吉鑫科技,0.03,-45.75,,1.28,,3288.0,-45.86,,08-28
1138,002290,中科新材,0.13,44.44,,2.49,,3033.45,53.23,,08-28
1139,600028,中国石化,0.22,40.88,,3.79,,2709200.0,40.74,10派1,08-28
1140,300665,飞鹿股份,0.16,14.29,,3.75,,927.67,12.96,,08-28
1141,002693,双成药业,-0.04,-20.0,,-3.22,,-1754.1,-11.35,,08-28
1142,300108,吉药控股,0.12,-18.83,,4.06,,7426.31,21.69,,08-28
1143,300501,海顺新材,0.51,-25.0,,5.94,,3449.76,3.17,,08-28
1144,600188,兖州煤业,0.65,438.84,,7.1,,318914.4,438.32,,08-28
1145,002505,大康农业,0.0,22.22,,0.22,,1211.09,21.07,,08-28
1146,600582,天地科技,0.08,15.71,,2.36,,33526.97,15.98,,08-28
1147,600690,青岛海尔,0.73,33.7,,15.47,,442706.84,33.54,,08-28
1148,300338,开元股份,0.19,831.5,,3.91,,5510.85,992.84,,08-28
1149,002361,神剑股份,0.06,-33.33,,2.96,,5531.42,-27.86,,08-28
1150,002377,国创高新,-0.01,-11.02,,-0.63,,-488.49,-10.72,,08-28
1151,603126,中材节能,0.1,6.8,,4.16,,6325.24,6.8,,08-28
1152,603997,继峰股份,0.22,-18.52,,8.82,,13959.78,22.07,,08-28
1153,002510,天汽模,0.09,-10.0,,3.72,,7639.38,-7.35,,08-28
1154,603331,百达精工,0.38,35.71,,9.63,,3594.09,34.34,,08-28
1155,002559,亚威股份,0.13,11.33,,3.07,,4876.84,6.76,,08-28
1156,300659,中孚信息,0.1,42.86,,3.44,,634.78,45.61,,08-28
1157,002639,雪人股份,0.02,344.44,,0.47,,1079.75,382.25,,08-28
1158,600380,健康元,0.2,25.03,,5.9,,32706.86,27.07,,08-28
1159,300425,环能科技,0.1,-46.95,,2.62,,3759.61,11.81,,08-28
1160,603060,国检集团,0.26,-1.9,,5.94,,5670.68,30.79,,08-28
1161,300512,中亚股份,0.32,-55.56,,6.43,,8762.78,13.68,,08-28
1162,600610,中毅达,0.0,-107.69,,0.1,,117.36,-107.73,,08-28
1163,300613,富瀚微,1.42,-13.94,,8.52,,5779.51,5.29,,08-28
1164,002291,星期六,0.06,10.69,,1.21,,2231.39,10.7,,08-28
1165,000617,中油资本,0.4,-174.07,,5.32,,358889.67,-2390.24,,08-28
1166,002066,瑞泰科技,0.02,7.24,,1.37,,546.41,6.87,,08-28
1167,002435,长江润发,0.31,342.86,,2.99,,15243.83,931.03,,08-28
1168,000733,振华科技,0.31,22.54,,3.53,,14325.15,22.64,,08-28
1169,002887,绿茵生态,1.47,6.52,,11.81,,8827.24,6.42,,08-28
1170,300669,沪宁股份,0.28,1.59,,8.04,,1779.43,1.57,,08-28
1171,002071,长城影视,0.12,1.06,,7.49,,6490.97,1.08,,08-28
1172,002424,贵州百灵,0.17,13.33,,7.69,,23871.44,10.58,,08-28
1173,000739,普洛药业,0.11,10.44,,4.89,,12991.93,13.76,,08-28
1174,300522,世名科技,0.44,-18.52,,5.1,,2906.13,1.64,,08-28
1175,300539,横河模具,0.08,-60.0,,4.44,,1598.13,11.85,,08-28
1176,300658,延江股份,0.55,-17.91,,16.35,,4357.41,-13.62,,08-28
1177,000630,铜陵有色,0.02,340.0,,1.41,,23629.99,411.18,,08-28
1178,300117,嘉寓股份,0.03,-50.0,,1.45,,2061.27,-29.88,,08-28
1179,600536,中国软件,-0.34,209.09,,-8.57,,-16914.64,212.66,,08-28
1180,300596,利安隆,0.33,-39.17,,7.54,,5748.21,17.72,,08-28
1181,601218,吉鑫科技,0.03,-45.75,,1.28,,3288.0,-45.86,,08-28
1182,002290,中科新材,0.13,44.44,,2.49,,3033.45,53.23,,08-28
1183,600028,中国石化,0.22,40.88,,3.79,,2709200.0,40.74,10派1,08-28
1184,300413,快乐购,0.05,-28.98,,1.22,,1984.98,-29.67,,08-28
1185,002691,冀凯股份,0.03,-25.0,,0.68,,583.54,-20.73,,08-28
1186,300462,华铭智能,0.14,-30.0,,3.46,,1929.67,-28.62,,08-28
1187,300478,杭州高新,0.2,-13.04,,2.59,,1348.56,-10.53,,08-28
1188,600523,贵航股份,0.34,30.77,,4.62,,9847.08,31.01,,08-28
1189,002487,大金重工,0.02,-77.78,,0.61,,1047.55,-78.94,,08-28
1190,002503,搜于特,0.12,-14.29,,6.83,,36104.82,96.38,,08-28
1191,603321,梅轮电梯,0.19,,2.38,8.75,0.04,4449.25,,,08-28
1192,002552,宝鼎科技,-0.03,-62.5,,-1.16,,-824.34,-67.32,,08-28
1193,300652,雷迪克,0.51,13.33,,10.31,,3528.43,19.47,,08-28
1194,600705,中航资本,0.14,7.69,,5.73,,127557.12,12.96,10派0.15,08-28
1195,002375,亚厦股份,0.13,8.33,,2.45,,17773.98,11.62,,08-28
1196,603993,洛阳钼业,0.05,65.02,,4.43,,83513.87,63.14,,08-28
1197,002171,楚江新材,0.32,78.89,,5.28,,17235.37,118.22,10转10,08-28
1198,002203,海亮股份,0.24,36.3,,8.97,,40237.82,36.29,,08-28
1199,002589,瑞康医药,0.34,-12.76,,7.24,,51412.07,136.7,,08-28
1200,603938,三孚股份,0.56,55.56,,8.87,,6387.6,59.18,,08-28
1201,002856,美芝股份,0.27,-23.17,,4.85,,2358.5,-10.37,,08-28
1202,603326,我乐家居,0.1,1681.03,,4.04,,1239.49,1694.28,,08-28
1203,000930,中粮生化,0.23,1692.31,,13.39,,22423.48,1756.14,,08-28
1204,300655,晶瑞股份,0.16,-22.25,,4.5,,1430.63,3.68,10派2,08-28
1205,601601,中国太保,0.72,5.88,14.51,4.8,4.54,650900.0,5.98,,08-28
