,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
789,603157,拉夏贝尔,0.1293,0.09,1.5588,0.2424,24.8176
790,002186,全聚德,0.129,0.0663,1.5806,0.3295,34.1553
791,600801,华新水泥,0.129,0.0315,5.6925,0.0538,10.4902
792,601928,凤凰传媒,0.1287,0.0362,0.9419,0.1039,12.87
793,300321,同大股份,0.1287,0.0455,1.4467,0.19,22.5729
794,603021,山东华鹏,0.1284,0.0273,1.5857,0.0488,5.4232
795,002690,美亚光电,0.1283,0.0211,0.3626,0.23399999999999999,33.8482
796,300450,先导智能,0.1283,0.0194,0.5339,0.0392,4.0353
797,603699,纽威股份,0.1283,0.0376,0.6811,0.0865,8.8614
798,002211,宏达新材,0.1281,0.0362,,0.1179,12.0648
799,600359,新农开发,0.1281,0.0152,0.8381,0.0238,2.6675
800,600642,申能股份,0.1276,0.0431,1.0654,0.1285,18.3401
801,600237,铜峰电子,0.1276,0.0206,30.5441,0.0642,6.6788
802,000507,珠海港,0.1275,0.0229,2.3821,0.0444,10.744000000000002
803,002120,韵达股份,0.1272,0.0682,1.578,0.2834,28.3374
804,603936,博敏电子,0.127,0.0445,2.0311,0.07200000000000001,8.3092
805,600161,天坛生物,0.1269,0.0181,0.9307,0.0297,5.7309
806,002389,南洋科技,0.1269,0.0173,1.0301,0.0653,6.7357
807,002686,亿利达,0.1268,0.0365,0.8829,0.1424,15.2148
808,601857,中国石油,0.1264,0.0465,3.8804,0.1044,19.7775
809,002099,海翔药业,0.1263,0.0388,0.4904,0.2052,25.9933
810,300066,三川智慧,0.1262,0.0278,0.5975,0.2373,26.9774
811,002890,弘宇股份,0.126,0.0662,0.6265,0.1545,16.0576
812,002427,ST尤夫,0.126,0.0372,1.8985,0.0953,10.4508
813,600809,山西汾酒,0.1257,0.046,0.9681,0.1494,14.9596
814,603233,大参林,0.1255,0.1285,1.4691,0.1995,21.3327
815,000830,鲁西化工,0.1251,0.0416,3.1069999999999998,0.0595,7.8714
816,601515,东风股份,0.1249,0.0335,0.3666,0.1579,15.9121
817,600261,阳光照明,0.1247,0.0513,1.2972,0.1355,14.2087
818,002507,涪陵榨菜,0.124,0.0403,0.6486,0.2317,36.3814
819,000596,古井贡酒,0.1239,0.0478,0.8836,0.1335,13.6962
820,601000,唐山港,0.1239,0.0182,0.5128,0.0494,8.81
821,002490,*ST墨龙,0.1237,0.0217,,0.04,4.7694
822,300252,金信诺,0.1236,0.0407,1.0441,0.0675,7.0599
823,002472,双环传动,0.1233,0.0342,1.3872,0.0943,10.9234
824,603222,济民制药,0.1232,0.0356,1.2315,0.3293,39.2147
825,002256,兆新股份,0.1232,0.0245,0.9506,0.0436,4.3696
826,000726,鲁泰A,0.1232,0.0422,1.0489,0.2116,23.2964
827,601811,新华文轩,0.1228,0.0303,0.9466,0.0908,9.455
828,002054,德美化工,0.1228,0.0451,0.4528,0.1798,22.4094
829,002796,世嘉科技,0.1222,,1.1407,,
830,000788,北大医药,0.1221,0.0264,,0.0344,4.3464
831,002029,七匹狼,0.1221,0.0195,1.2205,0.0639,6.5708
832,600896,览海投资,0.1221,0.0088,0.4558,0.0143,2.0421
833,600212,江泉实业,0.122,0.0251,,0.2335,23.3536
834,002388,新亚制程,0.1219,0.0372,18.0785,0.1285,13.2003
835,300655,晶瑞股份,0.1219,0.0377,0.8086,0.1114,14.6082
836,603701,德宏股份,0.1219,,0.9242,,
837,600321,正源股份,0.1219,0.0104,1.9861,0.0453,4.7642
838,300715,凯伦股份,0.1218,0.0652,0.7788,0.1593,16.0831
839,600332,白云山,0.1216,0.0772,1.6068,0.1564,16.1263
840,603980,吉华集团,0.1214,0.0737,0.3501,0.2604,27.6486
841,000584,哈工智能,0.1212,0.0254,2.0621,0.0751,8.1919
842,600273,嘉化能源,0.1211,0.0329,0.6076,0.0702,8.2777
843,601996,丰林集团,0.121,0.0304,1.5814,0.2499,30.0363
844,300258,精锻科技,0.121,0.0241,0.623,0.0804,11.4829
845,002656,摩登大道,0.1209,0.0179,2.0794,0.0371,8.2151
846,603737,三棵树,0.1208,0.0792,2.1916,0.1665,16.9721
847,300347,泰格医药,0.1206,0.0448,0.6026,0.2612,36.2664
848,600335,国机汽车,0.1203,0.1413,10.3235,0.1741,17.6861
849,000903,云内动力,0.1201,0.0257,1.8347,0.0554,8.3934
850,002311,海大集团,0.12,0.1291,3.8855,0.2717,34.634
851,603266,天龙股份,0.1199,0.0747,1.3292,0.1878,18.8123
852,002341,新纶科技,0.1199,0.0186,3.4179,0.0343,4.3668
853,600438,通威股份,0.1197,0.1122,7.9362,0.1702,21.2389
854,300346,南大光电,0.1197,0.0056,0.3471,0.0668,10.3661
855,600663,陆家嘴,0.1194,0.0061,0.3998,0.0089,1.3103
856,002444,巨星科技,0.1193,0.0282,0.7652,0.1015,11.1281
857,603766,隆鑫通用,0.1187,0.0598,1.0185,0.1928,20.5482
858,002556,辉隆股份,0.1186,0.1029,5.7907,0.1624,16.5559
859,002622,融钰集团,0.1186,0.0041,0.1584,0.0178,1.7962
860,300054,鼎龙股份,0.1185,0.0367,0.6731,0.2531,26.5004
861,603009,北特科技,0.1183,0.0399,1.6941,0.0732,8.0094
862,601808,中海油服,0.1183,0.0169,1.5854,0.0362,7.7906
863,300114,中航电测,0.1183,0.0333,0.88,0.1371,14.883
864,600824,益民集团,0.1183,0.0807,1.8045,0.2569,25.9488
865,300119,瑞普生物,0.1182,0.0171,0.8176,0.0799,9.5956
866,300032,金龙机电,0.1178,0.0451,0.8636,0.1088,11.7508
867,002644,佛慈制药,0.1177,0.0126,1.0067,0.0612,16.2995
868,000529,广弘控股,0.1174,0.0757,2.8974,0.2417,24.3089
869,002708,光洋股份,0.1168,0.0309,1.1209,0.1635,17.9206
870,002409,雅克科技,0.1167,0.0368,1.5644,0.1724,17.7059
871,002923,润都股份,0.1167,0.0852,0.8973,0.3011,41.2722
872,600019,宝钢股份,0.1165,0.0404,2.8559,0.0863,10.8695
873,002701,奥瑞金,0.1158,0.0449,0.6990000000000001,0.0849,13.2372
874,600577,精达股份,0.1156,0.10300000000000001,5.3889,0.2593,26.1509
875,300261,雅本化学,0.1155,0.0251,0.9842,0.0495,6.1353
876,002592,八菱科技,0.1151,0.0222,0.4583,0.1621,19.1796
877,300233,金城医药,0.115,0.0377,0.7867,0.11199999999999999,13.365
878,300136,信维通信,0.1149,0.0484,0.8282,0.1215,12.2342
879,002428,云南锗业,0.1149,0.0138,0.5247,0.0601,6.3293
880,002219,恒康医疗,0.1149,0.0082,0.6082,0.0233,2.4642
881,300483,沃施股份,0.1149,0.0395,1.4478,0.1249,12.491
882,601700,风范股份,0.1149,0.0317,1.1102,0.1063,10.6359
883,600741,华域汽车,0.1148,0.0685,1.2661,0.121,14.5533
884,603898,好莱客,0.1148,0.0476,0.9747,0.2703,27.2192
885,000910,大亚圣象,0.1146,0.0481,3.4246,0.0765,7.7393
886,600277,亿利洁能,0.1144,0.0209,5.6566,0.0404,6.1697
887,600196,复星医药,0.1144,0.0186,0.4469,0.0411,6.6347
888,002053,云南能投,0.114,0.0217,17.1959,0.0291,4.3036
889,603003,龙宇燃油,0.114,0.1088,,0.1657,16.5807
890,603355,莱克电气,0.1139,0.0608,1.3824,0.163,16.672
891,002258,利尔化学,0.1138,0.0413,1.0315,0.1255,18.2031
892,300373,扬杰科技,0.1138,0.0398,0.5882,0.1936,20.4312
893,000524,岭南控股,0.1137,0.0197,0.705,0.0725,22.7466
894,600479,千金药业,0.1136,0.0575,4.4468,0.15,16.6133
895,002803,吉宏股份,0.1135,0.052000000000000005,1.9169,0.0961,10.1693
896,002812,创新股份,0.1134,0.0518,0.9681,0.1166,12.0483
897,603110,东方材料,0.1133,0.0483,0.6852,0.1152,11.9112
898,000895,双汇发展,0.1133,0.1088,1.1225,0.3865,38.9892
899,000616,海航投资,0.1131,0.004,0.3934,0.0082,0.9940000000000001
900,603028,赛福天,0.113,,1.3514,,
901,603520,司太立,0.113,,0.9236,,
902,002406,远东传动,0.1129,0.0222,0.8511,0.1838,19.4471
903,000559,万向钱潮,0.1124,0.0574,1.2154,0.0971,13.2473
904,600888,新疆众和,0.1115,0.0471,15.6215,0.0726,14.2969
905,300039,上海凯宝,0.1114,0.0396,0.5195,0.1876,20.7432
906,300736,百华悦邦,0.1114,0.1357,2.0094,0.3569,38.1075
907,600764,中国海防,0.1112,0.0172,3.7577,0.0344,3.6523
908,300537,广信材料,0.1112,0.0418,0.6406,0.1384,13.8413
909,002089,新海宜,0.1111,0.0199,1.1657,0.036000000000000004,4.2268
910,300324,旋极信息,0.111,0.0303,1.1636,0.1014,10.1644
911,002270,华明装备,0.1107,0.0151,4.7971,0.0759,9.5016
912,600560,金自天正,0.1107,0.0159,2.0374,0.0258,2.6318
913,002352,顺丰控股,0.1103,0.0438,2.8429,0.2332,24.2722
914,002209,达意隆,0.1101,0.0285,6.8167,0.0496,5.3864
915,600867,通化东宝,0.1099,0.0275,0.32799999999999996,0.0928,14.3567
916,002168,深圳惠程,0.1099,0.0071,0.0829,0.1135,13.0592
917,000793,华闻传媒,0.1096,0.0194,0.5295,0.0721,15.6926
918,300433,蓝思科技,0.1095,0.0481,1.3849,0.0938,10.1308
919,000695,滨海能源,0.1094,0.0355,,0.051,6.3213
920,600183,生益科技,0.1091,0.0461,1.6869,0.0958,11.2057
921,600650,锦江投资,0.1091,0.0206,0.8487,0.0794,13.412
922,601007,金陵饭店,0.1091,0.0111,8.5271,0.028999999999999998,7.4973
923,300200,高盟新材,0.1086,0.0313,0.9254,0.40299999999999997,48.578
924,002627,宜昌交运,0.1084,0.0383,3.0231,0.0818,10.3019
925,600552,凯盛科技,0.1082,0.0174,1.1308,0.0468,5.0282
926,300395,菲利华,0.1078,0.0203,0.41600000000000004,0.1658,23.3114
927,300129,泰胜风能,0.1077,0.0262,0.9479,0.0673,6.9299
928,000301,东方市场,0.1075,0.0085,0.3881,0.0388,12.6395
929,000998,隆平高科,0.1075,0.0214,0.5126,0.0454,6.1731
930,300498,温氏股份,0.1074,0.0837,1.196,0.2263,24.1663
931,002450,康得新,0.1073,0.0279,0.5398,0.0487,7.2524
932,600641,万业企业,0.1073,0.0157,0.5994,0.0369,5.0968
933,000333,美的集团,0.1068,0.0622,0.9851,0.0987,9.9472
934,600228,*ST昌九,0.1068,0.053,,0.0716,7.8571
935,000848,承德露露,0.1067,0.0947,0.6408,0.6026,69.0893
936,000155,川化股份,0.1067,0.0127,,0.0071,0.7781
937,300100,双林股份,0.1067,0.0344,1.0815,0.073,8.5284
938,002115,三维通信,0.1066,0.0207,6.6631,0.0393,6.5275
939,002189,利达光电,0.1065,0.0495,8.0027,0.1448,18.1515
940,600081,东风科技,0.1064,0.0568,1.2722,0.0869,8.7613
941,600898,国美通讯,0.1063,0.0685,3.4109,0.1425,14.4595
942,600872,中炬高新,0.1061,0.0321,1.2227,0.0813,19.3705
943,000012,南玻A,0.1061,0.023,1.5982,0.0455,5.1193
944,000672,上峰水泥,0.1061,0.0255,1.9604,0.0475,5.2176
945,603725,天安新材,0.1053,0.0515,1.3933,0.1028,13.5028
946,600422,昆药集团,0.105,0.0664,0.9998,0.2168,23.184
947,600781,辅仁药业,0.1047,0.0181,1.2823,0.0285,5.1838
948,600330,天通股份,0.1047,0.0152,3.2051,0.0753,8.3251
949,600823,世茂股份,0.1047,0.0143,0.6342,0.0217,2.9049
950,603333,明星电缆,0.1046,0.0191,43.7819,0.1236,15.5081
951,600085,同仁堂,0.1045,0.0417,0.7118,0.1434,14.9776
952,600123,兰花科创,0.1045,0.0114,9.3295,0.0212,4.9514
953,002634,棒杰股份,0.1044,0.0215,0.9803,0.1527,15.8436
954,300104,乐视网,0.1043,0.0414,4.2574,0.0601,10.5143
955,000572,海马汽车,0.1042,0.0413,2.9052,0.1183,12.1986
956,600285,羚锐制药,0.1041,0.0192,0.6566,0.0551,7.2134
957,600507,方大特钢,0.1041,0.047,2.9266,0.062,6.2947
958,600717,天津港,0.1041,0.027000000000000003,0.9617,0.0613,12.1557
959,603808,歌力思,0.10400000000000001,0.0237,0.5763,0.2061,21.3264
960,600720,祁连山,0.10400000000000001,0.0193,,0.0371,5.9131
961,300548,博创科技,0.1038,0.0291,0.6023,0.1339,14.9401
962,601968,宝钢包装,0.1038,0.0318,3.3517,0.0512,5.5287
963,002132,恒星科技,0.1035,0.026000000000000002,3.2030000000000003,0.0592,7.0704
964,002619,艾格拉斯,0.1035,0.0059,0.3484,0.044000000000000004,4.5381
965,002269,美邦服饰,0.1033,0.0457,,0.10099999999999999,14.7545
966,002442,龙星化工,0.1029,0.0319,,0.0518,5.5809
967,002798,帝王洁具,0.1028,0.0448,1.1185,0.2264,23.6873
968,600985,雷鸣科化,0.1028,0.027999999999999997,0.9138,0.1315,14.6113
969,002487,大金重工,0.1028,0.0142,0.9694,0.0481,6.2299
970,300341,麦迪电气,0.1027,0.0238,0.9022,0.2047,21.8863
971,002105,信隆健康,0.1025,0.0488,,0.0824,8.9889
972,000026,飞亚达A,0.1023,0.0451,2.3506,0.0804,11.0168
973,002372,伟星新材,0.1022,0.0439,0.5991,0.2295,23.8399
974,002361,神剑股份,0.1022,0.0302,1.0979999999999999,0.0867,8.9765
975,000404,华意压缩,0.1022,0.0531,2.0178,0.0874,8.9555
976,600486,扬农化工,0.1018,0.0392,0.7063,0.114,11.4875
977,600039,四川路桥,0.1017,0.0208,3.6544,0.0248,3.8526
978,002098,浔兴股份,0.1015,0.0377,1.2122,0.0739,7.4447
979,300223,北京君正,0.1012,0.0029,4.6025,0.3734,51.5616
980,002043,兔宝宝,0.1007,0.0649,2.6778,0.3172,37.2076
981,600666,奥瑞德,0.1007,0.0158,0.5163,0.0341,4.8963
982,000887,中鼎股份,0.1006,0.048,0.7873,0.0978,14.7258
983,300402,宝色股份,0.1005,0.0202,15.242,0.037000000000000005,3.8275
984,300193,佳士科技,0.1005,0.0134,0.6585,0.1485,16.1972
985,300042,朗科科技,0.1004,0.0216,1.8675,0.6312,64.9802
986,002076,雪莱特,0.1002,0.0269,1.7593,0.1159,12.8012
987,000818,方大化工,0.1001,0.0496,3.0894,0.2701,29.483
988,600988,赤峰黄金,0.1,0.0235,0.5719,0.0703,9.0345
989,600572,康恩贝,0.0999,0.0232,0.44799999999999995,0.049,6.4567
990,002149,西部材料,0.0998,0.0191,,0.0291,4.5966
991,000100,TCL集团,0.0998,0.0415,2.2308,0.0607,8.6002
992,603683,晶华新材,0.0997,0.0517,1.1754,0.156,15.6908
993,600380,健康元,0.0996,0.0333,0.7615,0.0799,10.9783
994,300547,川环科技,0.0995,0.0379,0.6353,0.0675,7.7518
995,002493,荣盛石化,0.0993,0.035,7.5421,0.047,4.9179
996,601899,紫金矿业,0.0992,0.0495,2.7314,0.0852,13.2482
997,600367,红星发展,0.099,0.0276,,0.0947,9.5827
998,300516,久之洋,0.0989,,0.3075,,
999,002239,奥特佳,0.0989,0.0128,0.8096,0.0412,4.7954
1000,000613,*ST东海A,0.0987,0.0076,,0.0288,2.8754
1001,600178,东安动力,0.0986,0.0193,0.8882,0.0458,5.8865
1002,002468,申通快递,0.0985,0.0405,23.1022,0.0734,7.5974
1003,600613,神奇制药,0.0984,0.0236,0.6572,0.1657,16.6552
1004,600139,西部资源,0.0984,0.0095,4.8871,0.0145,2.738
1005,600267,海正药业,0.0983,0.0245,4.5411,0.0446,7.4222
1006,600429,三元股份,0.098,0.0293,4.5516,0.1253,18.9679
1007,002009,天奇股份,0.0977,0.0203,1.6838,0.0352,3.6498
1008,300387,富邦股份,0.0975,0.0266,0.59,0.3521,37.9659
1009,002617,露笑科技,0.0973,0.0476,3.5001,0.0788,10.6798
1010,300244,迪安诊断,0.0972,0.0486,0.9152,0.1048,10.6446
1011,600533,栖霞建设,0.0968,0.0216,3.9152,0.0308,4.0017
1012,002561,徐家汇,0.0967,0.0446,0.7307,0.2663,31.8049
1013,600315,上海家化,0.0964,0.0489,0.4836,0.1487,18.5613
1014,300432,富临精工,0.0962,0.0348,0.475,0.1083,11.6153
1015,300319,麦捷科技,0.0962,0.0211,0.9155,0.0766,8.6026
1016,300643,万通智控,0.096,0.0491,1.8956,0.1581,16.6224
1017,002594,比亚迪,0.0957,0.0317,4.8415,0.0459,5.8548
1018,002116,中国海诚,0.0957,0.0625,1.8842,0.08800000000000001,8.8572
1019,000703,恒逸石化,0.0955,0.053,9.0974,0.0728,7.6872
1020,300207,欣旺达,0.0955,0.0551,2.69,0.0861,10.5666
1021,002127,南极电商,0.0954,0.0338,2.4918,0.2497,25.0858
1022,000885,同力水泥,0.0953,0.0319,1.6017,0.078,8.4041
1023,600337,美克家居,0.0952,0.0286,0.9545,0.087,11.5633
1024,603116,红蜻蜓,0.0952,0.0383,1.0281,0.1782,17.8394
1025,002698,博实股份,0.0951,0.02,0.3458,0.1482,16.7215
1026,300429,强力新材,0.0947,0.0233,0.3427,0.3289,43.5848
1027,603600,永艺股份,0.0945,0.0768,1.151,0.2804,28.2301
1028,300088,长信科技,0.0943,0.0337,1.6187,0.1098,12.2568
1029,601801,皖新传媒,0.0942,0.0377,0.5873,0.1476,15.0374
1030,000762,西藏矿业,0.0941,0.0152,3.5316,0.0639,6.9602
1031,000030,富奥股份,0.0935,0.0293,0.7008,0.0894,11.2647
1032,600477,杭萧钢构,0.0934,0.0223,4.3127,0.0295,3.0260000000000002
1033,603328,依顿电子,0.0933,0.0265,0.6859999999999999,0.1609,16.335
1034,000056,皇庭国际,0.0931,0.002,1.8288,0.0032,0.7256
1035,002131,利欧股份,0.0928,0.0413,1.0968,0.0836,10.0499
1036,002693,双成药业,0.0928,0.0064,0.3664,0.0261,2.8711
1037,601098,中南传媒,0.0927,0.0262,0.4984,0.0912,9.3743
1038,600175,美都能源,0.0925,0.0154,1.2871,0.0235,3.8928
1039,002752,昇兴股份,0.0916,0.0373,2.0857,0.0844,9.6835
1040,600779,水井坊,0.0915,0.0223,0.7088,0.1056,14.722999999999999
1041,002454,松芝股份,0.0914,0.0327,0.7895,0.1017,11.1491
1042,002079,苏州固锝,0.0914,0.0237,7.675,0.1712,18.1937
1043,600895,张江高科,0.0914,0.0026,0.1581,0.0046,0.6179
1044,600787,中储股份,0.0914,0.0605,1.9961,0.1231,23.3861
1045,300094,国联水产,0.0913,0.0289,,0.0804,8.5663
1046,000836,鑫茂科技,0.0911,0.0208,,0.0444,5.3909
1047,601208,东材科技,0.0911,0.0186,1.305,0.0634,8.4206
1048,002342,巨力索具,0.091,0.0163,2.1735,0.0406,4.3058
1049,000970,中科三环,0.0904,0.0303,1.0057,0.207,22.0087
1050,000669,金鸿控股,0.0903,0.0115,0.6704,0.0227,3.0272
1051,002025,航天电器,0.0901,0.0263,0.6523,0.0904,10.7395
1052,603986,兆易创新,0.0898,,0.7048,,
1053,603578,三星新材,0.0897,0.0412,0.4845,0.151,15.2838
1054,300458,全志科技,0.0896,0.0284,0.7417,0.2745,30.6507
1055,000630,铜陵有色,0.0895,0.0804,13.2729,0.1163,14.9832
1056,603818,曲美家居,0.0893,0.0347,1.2734,0.1901,26.0081
1057,002122,天马股份,0.0892,0.0129,2.7259,0.0383,5.4849
1058,002635,安洁科技,0.0891,0.0184,0.8282,0.059000000000000004,6.531000000000001
1059,600845,宝信软件,0.08900000000000001,0.0272,0.9119,0.0549,5.7186
1060,002658,雪迪龙,0.0887,0.0197,0.3598,0.1423,15.3721
1061,600130,波导股份,0.0886,0.0549,3.2621,0.2193,22.595
1062,002590,万安科技,0.0886,0.038,1.3059,0.0661,6.8216
1063,000657,中钨高新,0.0886,0.0337,,0.0668,8.6207
1064,002274,华昌化工,0.0885,0.0268,48.0798,0.0388,4.8457
1065,603558,健盛集团,0.0885,0.0281,0.5453,0.0756,7.7716
1066,002420,毅昌股份,0.0884,0.0351,11.7222,0.0611,7.6969
1067,600062,华润双鹤,0.0882,0.0272,0.5594,0.2306,26.5045
1068,002488,金固股份,0.08800000000000001,0.0166,1.5184,0.0296,3.3915
1069,300703,创源文化,0.0879,0.0493,1.3815,0.0678,8.6287
1070,600172,黄河旋风,0.0877,0.0119,0.7052,0.0273,3.9703
1071,002156,通富微电,0.0876,0.0176,1.1561,0.0535,8.1353
1072,002394,联发股份,0.0872,0.0337,1.2515,0.0906,18.632
1073,300230,永利股份,0.087,0.0156,0.7097,0.0463,4.9821
1074,002809,红墙股份,0.0867,0.0352,0.5282,0.1444,14.5647
1075,603889,新澳股份,0.0866,0.0549,0.9129999999999999,0.2167,21.9614
1076,002016,世荣兆业,0.0861,0.0106,1.6640000000000001,0.016,2.5512
1077,000623,吉林敖东,0.0861,0.0052,0.059000000000000004,0.0604,10.125
1078,600449,宁夏建材,0.086,0.0141,,0.0307,4.2319
1079,300143,星普医科,0.0856,0.0145,1.6356,0.0279,4.17
1080,600993,马应龙,0.0855,0.0319,0.5224,0.16399999999999998,16.9173
1081,002460,赣锋锂业,0.0854,0.0225,0.9142,0.0702,7.9712
1082,300182,捷成股份,0.0853,0.0223,0.5141,0.0832,8.3241
1083,300543,朗科智能,0.0852,0.0613,0.8434,0.1326,13.2641
1084,002505,大康农业,0.0848,0.0119,6.6408,0.0686,11.9927
1085,600866,星湖科技,0.0847,0.0167,,0.0438,9.8142
1086,300385,雪浪环境,0.0847,0.0165,0.5464,0.0387,4.4492
1087,600156,华升股份,0.0847,0.0225,,0.0679,7.5393
1088,002696,百洋股份,0.0846,0.0372,8.0125,0.0919,9.4454
1089,600399,抚顺特钢,0.0845,0.0167,1.6672,0.0195,2.0655
1090,000963,华东医药,0.0841,0.083,1.2653,0.1126,13.4821
1091,600460,士兰微,0.0841,0.0196,1.2121,0.0496,7.5715
1092,603080,新疆火炬,0.0841,0.0297,0.3197,0.0661,6.6869
1093,600530,交大昂立,0.084,0.0042,0.16699999999999998,0.0194,2.633
1094,600497,驰宏锌锗,0.084,0.0266,16.442999999999998,0.0401,7.233
1095,002746,仙坛股份,0.0839,0.0519,8.8296,0.159,16.0067
1096,603101,汇嘉时代,0.0838,,2.4987,,
1097,600997,开滦股份,0.0837,0.0222,,0.0365,8.9803
1098,600673,东阳光科,0.0834,0.0186,4.109,0.0297,4.5056
1099,300447,全信股份,0.0832,0.0169,0.3221,0.109,11.5922
1100,600401,*ST海润,0.0829,0.0104,4.4839,0.0152,2.0986
1101,002503,搜于特,0.0829,0.0219,0.6587,0.0682,10.1743
1102,300295,三六五网,0.0828,0.0237,0.44299999999999995,0.1874,18.7408
1103,300099,精准信息,0.0828,0.0035,,0.0446,4.4975
1104,600810,神马股份,0.0827,0.0663,,0.0952,10.2237
1105,600737,中粮糖业,0.0827,0.0321,,0.0522,5.3425
1106,603366,日出东方,0.0827,0.0208,1.4934,0.0845,8.9677
1107,002563,森马服饰,0.0827,0.0281,0.66,0.1689,21.5281
1108,002110,三钢闽光,0.0827,0.0679,,0.0956,12.2452
1109,603883,老百姓,0.0826,0.052000000000000005,1.2341,0.1566,15.9817
1110,603168,莎普爱思,0.0825,0.042,0.4653,0.2759,33.6449
1111,000637,茂化实华,0.0822,0.0947,1.7064,0.3047,31.5445
1112,600597,光明乳业,0.0821,0.0539,3.6411,0.0764,10.9836
1113,600197,伊力特,0.0818,0.0296,0.4992,0.1204,12.522
1114,600595,中孚实业,0.0818,0.013999999999999999,,0.0183,2.7958
1115,600493,凤竹纺织,0.0817,0.0264,9.9798,0.0653,6.6473
1116,600432,*ST吉恩,0.0816,0.0071,,0.01,1.2515
1117,600210,紫江企业,0.0815,0.0311,1.8454,0.0514,6.4784
1118,300344,太空板业,0.0813,0.0033,,0.013999999999999999,1.4167
1119,002793,东音股份,0.0811,,0.4997,,
1120,002020,京新药业,0.0811,0.0274,0.5925,0.1008,11.2734
1121,601015,陕西黑猫,0.081,0.0211,,0.0386,5.0059
1122,603726,朗迪集团,0.0809,,0.8286,,
1123,603277,银都股份,0.0806,0.0502,0.6176,0.1226,12.8033
1124,000693,*ST华泽,0.0805,0.0708,4.936,0.0925,9.2533
1125,603159,上海亚虹,0.0803,0.0521,0.9735,0.124,12.8125
1126,002470,金正大,0.0802,0.0668,1.2037,0.1906,21.3243
1127,000823,超声电子,0.08,0.0305,2.0359,0.0916,9.7756
1128,300007,汉威科技,0.08,0.0099,0.6587,0.0227,4.5509
1129,600433,冠豪高新,0.0798,0.0106,3.2685,0.0296,4.749
1130,002732,燕塘乳业,0.0798,0.0377,0.8052,0.1612,16.7274
1131,002709,天赐材料,0.0797,0.0226,1.0002,0.067,6.8298
1132,000981,银亿股份,0.0795,0.0064,0.6997,0.008,1.1340000000000001
1133,300219,鸿利智汇,0.0795,0.0317,0.8526,0.0734,9.1648
1134,300515,三德科技,0.0792,,0.4063,,
1135,600116,三峡水利,0.0791,0.0089,0.3682,0.0172,3.1483
1136,603798,康普顿,0.079,,0.5587,,
1137,600057,象屿股份,0.0785,0.0913,7.6542,0.1216,12.3575
1138,300480,光力科技,0.0784,0.0106,0.2983,0.1379,25.4709
1139,600735,新华锦,0.0784,0.0554,1.5466,0.2269,23.7418
1140,300037,新宙邦,0.0783,0.0137,0.7182,0.08800000000000001,9.8777
1141,600423,*ST柳化,0.0782,0.0203,,0.0263,4.2
1142,600706,曲江文旅,0.0775,0.0209,1.406,0.0383,4.6102
1143,000813,德展健康,0.0775,0.0095,1.1302,0.0311,4.7492
1144,600125,铁龙物流,0.0771,0.0396,1.6842,0.1416,15.2581
1145,300501,海顺新材,0.077,,0.3625,,
1146,000951,中国重汽,0.0768,0.0429,3.5476,0.0588,6.8043
1147,600488,天药股份,0.0767,0.0186,1.1834,0.0956,14.3963
1148,300160,秀强股份,0.0767,0.0252,0.8439,0.1182,14.036
1149,300138,晨光生物,0.0766,0.0371,1.2801,0.14800000000000002,17.5156
1150,600119,长江投资,0.0765,0.0393,2.8744,0.0714,7.3516
1151,002351,漫步者,0.0764,0.0134,0.4556,0.2303,26.5316
1152,600133,东湖高新,0.0762,0.011000000000000001,10.2267,0.0125,1.7605
1153,002155,湖南黄金,0.0762,0.0397,21.5616,0.102,14.2785
1154,002779,中坚科技,0.0761,0.0378,0.741,0.1208,12.0825
1155,600388,龙净环保,0.076,0.0151,1.0992,0.0205,2.2939
1156,002657,中科金财,0.076,0.0197,0.5536,0.0597,9.0832
1157,002538,司尔特,0.0759,0.0327,1.0252,0.0652,7.9670000000000005
1158,600966,博汇纸业,0.0759,0.019,4.7374,0.0286,3.4247
1159,002125,湘潭电化,0.0758,0.0124,15.8152,0.0161,2.5065
1160,002365,永安药业,0.0758,0.0191,1.8921,0.2733,40.5815
1161,002484,江海股份,0.0758,0.0201,0.5713,0.1464,15.5471
1162,300269,联建光电,0.0757,0.0158,0.54,0.0805,8.3786
1163,000822,山东海化,0.0754,0.0369,1.5256,0.0991,11.1091
1164,601311,骆驼股份,0.0754,0.0294,0.7109,0.1039,21.9853
1165,600834,申通地铁,0.0754,0.0098,0.8964,0.0191,2.9306
1166,600725,ST云维,0.0752,0.0095,,0.0098,1.135
1167,000882,华联股份,0.0752,0.0034,1.8549,0.0066,1.5898
1168,000513,丽珠集团,0.0751,0.0295,0.6278,0.0707,7.2815
1169,300199,翰宇药业,0.075,0.0065,0.2218,0.031,12.8846
1170,300115,长盈精密,0.075,0.0279,0.617,0.0789,10.8413
1171,001696,宗申动力,0.075,0.0266,0.7781,0.0654,9.6694
1172,002330,得利斯,0.0749,0.0364,2.3924,0.1995,20.0541
1173,002783,凯龙股份,0.0749,0.025,0.5665,0.0678,8.8831
1174,002108,沧州明珠,0.0748,0.0277,0.8024,0.0787,8.1642
1175,603569,长久物流,0.0747,0.0631,0.8282,0.1158,11.6928
1176,000860,顺鑫农业,0.0745,0.0262,1.7183,0.039,5.3505
